id,name,product_priority,delivery_rank,decision,workstream_title,remaining,native,python,ui,priority_reason
addplane.wavelength span,wavelength span,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.wavelength start,wavelength start,P1,8,required,소스·모드·정규화,True,partial,partial,implemented,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.wavelength stop,wavelength stop,P1,8,required,소스·모드·정규화,True,partial,partial,implemented,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.x,x,P1,8,required,소스·모드·정규화,False,implemented,implemented,implemented,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.x max,x max,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.x min,x min,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.x span,x span,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.y,y,P1,8,required,소스·모드·정규화,False,implemented,implemented,implemented,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.y max,y max,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.y min,y min,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.y span,y span,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.z,z,P1,8,required,소스·모드·정규화,False,implemented,implemented,implemented,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.z max,z max,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.z min,z min,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addplane.z span,z span,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.amplitude,amplitude,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.auto update,auto update,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.bend location,bend location,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.bend location X,bend location X,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.bend location Y,bend location Y,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.bend location Z,bend location Z,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.bend orientation,bend orientation,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.bend radius,bend radius,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.bent waveguide,bent waveguide,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.calculate characteristic impedance,calculate characteristic impedance,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.center x,center x,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.center y,center y,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.center z,center z,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.direction,direction,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.enabled,enabled,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.frequency dependent profile,frequency dependent profile,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.injection axis,injection axis,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.integration shape,integration shape,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.maximum convolution time window,maximum convolution time window,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.mode selection,mode selection,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.name,name,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.number of field profile samples,number of field profile samples,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.phase,phase,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.phi,phi,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.radius,radius,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.rotation offset,rotation offset,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.selected mode numbers,selected mode numbers,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.set maximum convolution time window,set maximum convolution time window,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.source port,source port,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.source selected mode,source selected mode,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.theta,theta,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.type,type,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.use relative coordinates,use relative coordinates,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.x,x,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.x max,x max,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.x min,x min,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
addport.x span,x span,P1,8,required,소스·모드·정규화,True,missing,missing,missing,"단방향 여기, 모드 포트와 검증된 전송 목적함수가 실제 소자 설계에 필요하다."
